Runde;Block;Gebot;Bietender
97;22A 3,6 GHz;48602000;1&1 Drillisch
97;23A 3,6 GHz;48602000;1&1 Drillisch
97;24A 3,6 GHz;46257000;1&1 Drillisch
97;25A 3,6 GHz;46257000;1&1 Drillisch
97;26A 3,6 GHz;26279000;Telekom
97;27A 3,6 GHz;26279000;Telekom
97;28A 3,6 GHz;48906000;1&1 Drillisch
97;29K 3,6 GHz;46257000;1&1 Drillisch
98;01A 2 GHz;99300000;1&1 Drillisch
98;02A 2 GHz;99300000;1&1 Drillisch
98;03A 2 GHz;79271000;Vodafone
98;04A 2 GHz;79271000;Vodafone
98;05A 2 GHz;79321000;Telekom
98;06A 2 GHz;81239000;Telekom
98;07A 2 GHz;86315000;Telekom
98;08A 2 GHz;86315000;Telekom
98;09A 2 GHz (2026);92056000;1&1 Drillisch
98;10A 2 GHz (2026);67631000;Vodafone
98;11A 2 GHz (2026);67029000;Telefónica Deutschland
98;12A 2 GHz (2026);93717000;1&1 Drillisch
98;01K 3,6 GHz;Kein Gebot;Kein Gebot
98;02A 3,6 GHz;30508000;Telefónica Deutschland
98;03A 3,6 GHz;31248000;Telefónica Deutschland
98;04A 3,6 GHz;26725000;Vodafone
98;05A 3,6 GHz;29483000;Telefónica Deutschland
98;06A 3,6 GHz;26803000;Vodafone
98;07A 3,6 GHz;29474000;Telefónica Deutschland
98;08A 3,6 GHz;29120000;Telefónica Deutschland
98;09A 3,6 GHz;29181000;Telefónica Deutschland
98;10A 3,6 GHz;33522000;Telefónica Deutschland
98;11A 3,6 GHz;27705000;Telefónica Deutschland
98;12A 3,6 GHz;27705000;Telefónica Deutschland
98;13A 3,6 GHz;29128000;Telekom
98;14A 3,6 GHz;29095000;Telefónica Deutschland
98;15A 3,6 GHz;29130000;Telekom
98;16A 3,6 GHz;27705000;Telefónica Deutschland
98;17A 3,6 GHz;29819000;Telekom
98;18A 3,6 GHz;29526000;Vodafone
98;19A 3,6 GHz;29526000;Vodafone
98;20A 3,6 GHz;29526000;Telekom
98;21A 3,6 GHz;28602000;Telekom
98;22A 3,6 GHz;48602000;1&1 Drillisch
98;23A 3,6 GHz;48602000;1&1 Drillisch
98;24A 3,6 GHz;46257000;1&1 Drillisch
98;25A 3,6 GHz;46257000;1&1 Drillisch
98;26A 3,6 GHz;28906000;Vodafone
98;27A 3,6 GHz;28906000;Vodafone
98;28A 3,6 GHz;48906000;1&1 Drillisch
98;29K 3,6 GHz;50882000;Telekom
99;01A 2 GHz;109230000;Vodafone
99;02A 2 GHz;99300000;1&1 Drillisch
99;03A 2 GHz;87198000;Telefónica Deutschland
99;04A 2 GHz;79271000;Vodafone
99;05A 2 GHz;79321000;Telekom
99;06A 2 GHz;81239000;Telekom
99;07A 2 GHz;86315000;Telekom
99;08A 2 GHz;86315000;Telekom
99;09A 2 GHz (2026);92056000;1&1 Drillisch
99;10A 2 GHz (2026);67631000;Vodafone
99;11A 2 GHz (2026);67029000;Telefónica Deutschland
99;12A 2 GHz (2026);93717000;1&1 Drillisch
99;01K 3,6 GHz;Kein Gebot;Kein Gebot
99;02A 3,6 GHz;30508000;Telefónica Deutschland
99;03A 3,6 GHz;31248000;Telefónica Deutschland
99;04A 3,6 GHz;49397000;1&1 Drillisch
99;05A 3,6 GHz;29483000;Telefónica Deutschland
99;06A 3,6 GHz;29483000;Telekom
99;07A 3,6 GHz;29474000;Telefónica Deutschland
99;08A 3,6 GHz;29120000;Telefónica Deutschland
99;09A 3,6 GHz;29181000;Telefónica Deutschland
99;10A 3,6 GHz;33522000;Telefónica Deutschland
99;11A 3,6 GHz;30475000;Vodafone
99;12A 3,6 GHz;30475000;Vodafone
99;13A 3,6 GHz;29128000;Telekom
99;14A 3,6 GHz;29095000;Telefónica Deutschland
99;15A 3,6 GHz;29130000;Telekom
99;16A 3,6 GHz;30475000;Telekom
99;17A 3,6 GHz;29819000;Telekom
99;18A 3,6 GHz;29526000;Vodafone
99;19A 3,6 GHz;29526000;Vodafone
99;20A 3,6 GHz;29526000;Telekom
99;21A 3,6 GHz;28602000;Telekom
99;22A 3,6 GHz;48602000;1&1 Drillisch
99;23A 3,6 GHz;48602000;1&1 Drillisch
99;24A 3,6 GHz;46257000;1&1 Drillisch
99;25A 3,6 GHz;46257000;1&1 Drillisch
99;26A 3,6 GHz;28906000;Vodafone
99;27A 3,6 GHz;28906000;Vodafone
99;28A 3,6 GHz;48906000;1&1 Drillisch
99;29K 3,6 GHz;50882000;Telekom
100;01A 2 GHz;109230000;Vodafone
100;02A 2 GHz;99300000;1&1 Drillisch
100;03A 2 GHz;87198000;Telefónica Deutschland
100;04A 2 GHz;107198000;1&1 Drillisch
100;05A 2 GHz;87253000;Vodafone
100;06A 2 GHz;81239000;Telekom
100;07A 2 GHz;86315000;Telekom
100;08A 2 GHz;86315000;Telekom
100;09A 2 GHz (2026);92056000;1&1 Drillisch
100;10A 2 GHz (2026);67631000;Vodafone
100;11A 2 GHz (2026);67029000;Telefónica Deutschland
100;12A 2 GHz (2026);93717000;1&1 Drillisch
100;01K 3,6 GHz;Kein Gebot;Kein Gebot
100;02A 3,6 GHz;30508000;Telefónica Deutschland
100;03A 3,6 GHz;31248000;Telefónica Deutschland
100;04A 3,6 GHz;49397000;1&1 Drillisch
100;05A 3,6 GHz;29483000;Telefónica Deutschland
100;06A 3,6 GHz;29483000;Telekom
100;07A 3,6 GHz;29474000;Telefónica Deutschland
100;08A 3,6 GHz;29120000;Telefónica Deutschland
100;09A 3,6 GHz;29181000;Telefónica Deutschland
100;10A 3,6 GHz;33522000;Telefónica Deutschland
100;11A 3,6 GHz;30475000;Vodafone
100;12A 3,6 GHz;30475000;Vodafone
100;13A 3,6 GHz;29128000;Telekom
100;14A 3,6 GHz;32004000;Vodafone
100;15A 3,6 GHz;29130000;Telekom
100;16A 3,6 GHz;30475000;Telekom
100;17A 3,6 GHz;29819000;Telekom
100;18A 3,6 GHz;29526000;Vodafone
100;19A 3,6 GHz;29526000;Vodafone
100;20A 3,6 GHz;29526000;Telekom
100;21A 3,6 GHz;31462000;Vodafone
100;22A 3,6 GHz;48602000;1&1 Drillisch
100;23A 3,6 GHz;48602000;1&1 Drillisch
100;24A 3,6 GHz;46257000;1&1 Drillisch
100;25A 3,6 GHz;46257000;1&1 Drillisch
100;26A 3,6 GHz;31796000;Telekom
100;27A 3,6 GHz;28906000;Vodafone
100;28A 3,6 GHz;48906000;1&1 Drillisch
100;29K 3,6 GHz;50882000;Telekom
